dataset,num_beams,n_edges,propagation_steps,metric,mean,std,n_seeds
video_games,20,30,5,ndcg@10,0.023420534041743806,0.0005934329643525243,10
video_games,20,30,5,ndcg@5,0.01784832355235725,0.0005732130149366632,10
video_games,20,30,5,recall@10,0.044389581533144054,0.0010731275205254688,10
video_games,20,30,5,recall@5,0.027029584824918733,0.0008000984918593579,10
video_games,50,30,5,aplt@10,0.34878245484096615,0.0005813210239995146,10
video_games,50,30,5,aplt@5,0.271520388429412,0.0006862777868869832,10
video_games,50,30,5,aplt@50,0.4435107599884788,0.0004226749297565687,10
video_games,50,30,5,arp@10,59.77610130436572,0.09095981840691562,10
video_games,50,30,5,arp@5,71.5396601242645,0.12179358320872202,10
video_games,50,30,5,arp@50,44.38313261737234,0.047734407400124725,10
video_games,50,30,5,ndcg@10,0.03022804067850319,0.0002854816178586386,10
video_games,50,30,5,ndcg@5,0.02387178752229365,0.0003189415745394397,10
video_games,50,30,5,ndcg@50,0.04876469223832994,0.0003196716333208954,10
video_games,50,30,5,recall@10,0.05507550508167716,0.000406064308743432,10
video_games,50,30,5,recall@5,0.03540715138048801,0.0004525150992695995,10
video_games,50,30,5,recall@50,0.14055877875159445,0.0007940920778576047,10
video_games,100,30,5,aplt@10,0.3390964078508826,0.0003412554670643427,10
video_games,100,30,5,aplt@100,0.47100407357116403,0.00031846459800725067,10
video_games,100,30,5,aplt@5,0.2657112290663704,0.0005343356058285974,10
video_games,100,30,5,aplt@50,0.4278341768505946,0.00035104762714021514,10
video_games,100,30,5,arp@10,62.19428712504629,0.06937658103065628,10
video_games,100,30,5,arp@100,41.53418693165453,0.015217008726296031,10
video_games,100,30,5,arp@5,74.08796691766449,0.09921445277672479,10
video_games,100,30,5,arp@50,46.21930165000206,0.029573590982576687,10
video_games,100,30,5,ndcg@10,0.0323285061568825,0.0002088115378235823,10
video_games,100,30,5,ndcg@100,0.06215461559530217,0.00023337598037888728,10
video_games,100,30,5,ndcg@5,0.025687968469728525,0.0002177976409666147,10
video_games,100,30,5,ndcg@50,0.05290409599916045,0.00022095273643604358,10
video_games,100,30,5,recall@10,0.05843311525326091,0.0004454761981190825,10
video_games,100,30,5,recall@100,0.21083816812739167,0.0009953121044878797,10
video_games,100,30,5,recall@5,0.03788421182570053,0.00037514458821704755,10
video_games,100,30,5,recall@50,0.1537258774636876,0.0007732070493055922,10
video_games,200,30,1,aplt@10,0.356003374069045,0.0005310706080514553,10
video_games,200,30,1,aplt@100,0.4797163724643048,0.0004396277423197028,10
